text,label
"[cm] ikut organisasi kampus ternyata secapek ini ya 😭 ngga cuma capek fisik, tapi capek hati juga. aku tiap mau rapat selalu ketakutan, selalu cemas, selalu pengen nangis. pengen udahan tapi nyatanya nyerah lebih susah dr pd bertahan",1
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati""",0
Udh bbrp hari gelisah trus kenapa ya,0
"Abis jengukin temen yg sakit parah. Terus terenyuh sama kata2nya, ""saya ga takut sama penyakit saya, saya cuma takut ramadhan saya ga dapet berkah"" Ya Allah  Mohon doa, buat kesembuhan temen kantor saya, Tb adriana Pramudya bin tb dasep. [URL]",1
bingung dan gelisah.Hati ini serasa mati .Ketika kau berubah,0
kok dri tdi ku ngrsa gelisah bgt y?,0
tapi hatinya mah tetep gelisah walau mulut ngomong,0
Udah seminggu gelisah gini trs,0
Ketika efek obat depres udah mulai ilang dan fase depres udah mulai muncul tuh capek banget,1
Knp mesti duitnya terbatas si kan kalo ga terbatas ga bakal ada kucing sakit kyk gini 😭,0
Di me marupok tama tama char,0
hmm mau baca au erdmix yg sfr,0
Katanya abis sidang dpt tidur dgn tenang apaan anjir gw msh gelisah skrg,0
Revisi menumpuk badan mulai ngantuk . Hajar perut makan Pop Mie Goreng dulu kuy. Siapin stock Pop Mie di kosan biar revisi jalan terus,1
ya Allah kenapa sih di rumah ini gue bawaannya marah marah anxious gelisah gak pas mulu ati gue kea akdhsksks hati ini dipenuhi kedengkian,0
Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadi diri sendiri.,0
ini pagi apa siang,0
Ciye mo cb juni,0
"tentang muhasabah. mau sebegimanapun amalan kita dalam satu hari kesimpulan muhasabahnya harus sama yakni ""amalan kita masih terlalu sedikit dan dosa kita masih terlalu banyak""",1
daritadi tuh nangis ngeliat foto tae udh ilangin mulletnya.. apa dia tau ya banyak yg gasuka sm mullet dia? kalo kalian sayang bts seharusnya kalian juga bisa menerima apapun yg mereka lakukan dong kl udh kyk gini gbs di seselin lg udh terjadi huhuhu sedih bgt,1
"Karena dialog ini, semalaman aku merenung, apa iya masih ada Tuhan? Kalaulah ada, apa iya masih ingat dengan janjiNya untuk membuat kiamat? Apa iya Tuhan peduli pada Indonesia? Apa iya Tuhan peduli padaku? Kukira tidak!",1
galau -> bingung mau ngpain tapi malas mau ngapain,1
[cm] mau lulus aja banyak bgt rintangannya yaa 😩😫 capek bgt guyssss mau rest bentar tapi gabisa kayak gelisah gitu,1
"Gak butuh temen cewe yg pura2 butuh temen cowo yang ketika dichat jawabannya hanya ""oh"", ""iya"", ""haha"", dll. Apalagi cuma diread. ",1
"Sebagai manusia yang punya phobia tempat sempit dan sesak, liat penyelamatan anak anak yang terjebak di dalam gua di Thailand, cm bs berdoa, merinding, pengen nangis :"") bergidik liat medannya. #ThaiCaveRescue",1
Nikmat duniawi libur seminggoooo,0
"Saat ini kami segenap pegawai di lingkungan Kementerian Perhubungan sedang berduka atas musibah yang menimpa rumah kami. Proses pemadaman api sudah berhasil dilakukan, walaupun ada rekan kami menjadi korban.",1
"Dulu WA buat pacaran, isinya foto2 selfie dan aktivitas pacar, penunjang LDR.. Sekarang pacarnya hilang, foto-foto diganti sama foto pencitraan orang kerja di lapangan dan preview desain...",1
"Langkah kaki datang dan pergi Kini tak ada lagi Sisa air mineral dalam botol Tak tersentuh lagi Bangku antrian yang kosong Tak berpenghuni Melihatmu datang dari ujung koridor Berjalan tegap dan cepat Mata mu bersinar senyummu berpendar Aku tahu kamu rindu, begitu pun aku!",1
gelisah banget gue perasaan kenapa sih,0
"Mata kiri nih selalu kena masalah, entah itu bintitan atau sakit dari benjol di ujung pelipis mata yang emang udah ada dari kecil (kalau benjol kanan kiri ada sih) Tapi rasanya tuh....agak menyiksa ketika dibutuhkan buat kerja rodi",1
"deg2an ih jadi gelisah gini, laper jugaa😭 bismillah yaa",0
"tadi ke raacha karna bm tomyam nya, tbtb mas2nya yg nyiapin meja bilang ""kok mukanya kaya ga asing?! sering kesini ya"" wkwkwk mas nya tau aja :(",1
"Gabisa tidur! Males bongkarin, tidur pake jeans, berharap segera pagi. Pagi tiba, lgsg naik bus pertama yg lewat depan kos. dengan koper2ku. Sampe Malang dg kudu nangis. Takkusangka ada travel agent yg sedemikian busyuuk.",1
"Seperti katak dalam tempurung, kepercayaan tinggi terhadap hegemoni ilmu sains dan teknologi sebagai solusi pragmatis apolitis dari beragam permasalahan di Indonesia, adalah suatu bentuk dogma Sila google 'scientism' Sila google 'arogansi alumni ITB' Eh",1
jangan cemas dulu:),0
"dan bilang kamis itu dihadapan teman2 kerja tadi pagi pas lagi apel, ketegangan jadi ngakak gara2 ngengeblengan seorang pegawai yg mau mimpin yelyel.. diajak intermezo dulu.. padahal malunya itu lho",1
"Jangan sengaja menghilang jika hanya sekedar ingin dicari,satu hal yang perlu kamu ketahui bahwa yang hilang tak selalu dicari tapi juga bisa diganti.",1
"Berkompromi dengan isi hati . Gelisah , gundah , senang , sedih . Kyk naik gondola tapi ga tau kapan turun dr wahana .",0
Baru kali ini liat kasur sama selimut nggak tergoda. Masih lebih tergoda baring di lantai sambil kipas2. Mungkin majalaya emang beda benua sama bandung :(,1
suka banget cemas panik,0
Ngantuk tp gelisah pas tidur tuh gimana,0
"[USERNAME] pake arkana? gue gabisa main tapi selalu diajarin. terus jadi inget, sampe set-nya, TI 2018, dendi, miracle and etc :( td sore abis streaming. eh ga nanya ya......",1
"lucu sih kenapa ada pasangan yg masih tukeran pass ig . dimana komitmen kalian yg ada embel2 "" kepercayaan"" apa pasangan kalian tukang selingkuh? HAHA ciyaaaaan",1
"join 62 resign 71, apa apaan ini 🤣",0
sepi kosong cem ati,1
Wktu masih jaman sekolah kalau ada laki2 yg suka boro2 mau nanggepin ..yg ada malu nya minta ampun smpe tuh laki malah d musuhin!! Tp bocah jman skrng jomblo bentar galau nya minta ampun  ..gmn klau mereka kaya gua yg jomblo 7 tahun  #OldMoneyGakNgerasain,1
Keyu tinggi bgt yak,0
Di kereta duduk sebrangan sama pasangan bapak2 dan ibu2 yang tidurnya pelukan terus dari Jogja sampe lewat Cirebon. Sampe Jakarta kukena sakit gula kaykanya :(,1
Entah kenapa gw setiap abis sholat Ied tuh tiba2 gelisah gajelas akhirnya gak mood silaturahmi atau apalah yg biasa orang pas lebaran ngapain :(,0
"Buka puasa cuman minum sama makan gorengan, trus tengah malam makan bakso cabe rawitnya 3 sendok makan lebih, abis itu perut langsung melilit",1
"Ikhlas yaa?? ""Iyaa buk"" jawaban itu yang keluar dari mulut kami pada saat itu. Walau samar, namun masih terdengar. Kami kembali ke kamar kami untuk kemudian diam dalam pikiran masing-masing.",1
"belakangan taun ini sering bgt ngerasa cemas, gelisah, sedih, tapi teuing naon sebab na, kabeh datang dengan sendirinya. Aneh.",0
wkwkwk apaansi lawak,0
"lg di dlm kereta, lihat keluar jendela kaca cuma kelihatan lihat lampu2 kota,lgunya [USERNAME] the truth untold ini bikin baper maximal",1
"cape overtingking,cape cemas berlebihan, cape pokonya cape",1
"Rencana gak pulang mau garap project, ternyata gak tersentuh sama sekali.. Tau gini mah, pulang weh dr minggu kemaren.. hm, hikmah ramadhan: mungkin emang perlu melewati ini, yah buat belajar aja",1
Ini kok jantung aku deg2 an nya kenceng banget ya. Gelisah bgt. Tapi gatau apa yg aku gelisahin. Gaenak bgt perasaan.....,0
the harmonization HSUHSI 😭❤️,0
hihi balik jg ni akun &lt;3,0
"pulang pulang cape, jalan dari parkiran ke sekolah jauha anj😵",0
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati""",0
jarang bgt aku meluk mama,0
Masuk hukum biar ga ketemu matematika hihi tunggu sampe menghitung waris islam pake asas keadilan berimbang lah ternyata ketemu algebrate👍🏻,0
"Yagitu.. Mulai perkenalan dri awal tu njlimet. Belom pertanyaan2 menye2 yang musti harus banget dijawab. Iya kalo lanjut, kalo nggak ya sia2 kan..",1
"stres berkepanjangan, overthinking, gbisa tidur, pengennua nangisss aja, gelisah, lemes aja bawaannya:(",0
"lu ngapa si galau mulu:( lu kalo galau banyak diem, kalau lg seneng gabisa diem. Mangat dong kak nanas seneng itu bisa nularin ke orang2 loh:( wkwk",1
sumpah guru gw penuh kejutan banget bikin cemas,0
"Gue punya Temen yg dibela-belain pinjem duwit ke kantor buat ""nyawer"" THR itu, PINJEM, UTANG Demi gengsi diantara keponakan, paman, tante, dan saudara2nya",1
Jangan membuat bumi ini menangis dengan keegoisan kita mengeksplorasi segala kekayaan alam yang dimiliki dengan serakah dan tidak bertanggung jawab. Selamat Hari Lingkungan Hidup Sedunia [USERNAME] [URL],1
Kenapa gua malah jadi gelisah ya,0
cemas gak? cemas gak? cemas lah masa enggak😅,0
anjir gelisah bgt hari ini kenapasi ya,0
kok gua akhir akhir enih mudah cemas ye,0
Sejujurnya masih sesedih itu gak bisa nurutin ambisi yang selama ini dipengenin. Tapi emang harus belajar ikhlas. Ridho. Benar-benar menyerahkan semuanya ke Tuhan. Kudu legowo.,1
adh mengsedih kapan ak ga limit dm.. 😢😢,0
sudah panas perih gatal yampun parah sangat sih :'(,1
Ngapa nih gua gelisah,0
Kalo udah tengah malem gini otak sama hati kok rasanya empty bgt. Saking emptynya sampe ngejurnaling soal kepatah hatian. Eleuh eleuh luka kok dibanggain muluk sik neng,1
Ga tau kenapa hari ini bawaanya gelisah banget😔,0
Hal terbege selama seminggu ini adalah. Aku sudah menghidupkan alarm di jam weker dan jam hp namun aku hanya bangun untuk mematikannya lalu tidur kembali dan berujung bangun kesiangan. Oke syap,1
gatau knp tbtb gelisah ga tenang,0
"Ketika ada sesuatu hal yang membuat kita jatuh, Percayalah bahwa kita sedang diajarkan bagaimana cara untuk bangkit",1
"Hari minggu suka bolos ke gereja hanya karna nobar power rmarahs dirumah teman sampe rumahnya penuh, kadang cuma bisa denger gabisa liat filmnya, miris... #OldMoneyGakNgerasain",1
"Kabar baik ku pagi ini... dpt tagihan uang kegiatan sekolah u setahun, dan pengumuman kenaikan spp... hmm ukk nya aja blm selesai  Baiklah, lebaran ga sah jajan n jalan2... dirumah sajah...",1
sesak sekali tidak-sih kalau pacar direbut teman sendiri yang direbut tidak-punya otak yang ngerebut tidak-tahu malu,1
Pelan saja aku ingin bicara tentang perasaan yang gelisah dengan keadaan,0
"☁️ pencet like untuk berteman dengan ava seulgi, neeways jangan lupa cek f-ers yaa ‹𝟹",0
"[USERNAME] Lutut lemes, melongo kaya org angong terus nangis tiba2, pengen jerit gak bisa2, pokoknya kesel sekesel keselnya sama diri sendiri, capek banget sampe jantung sesek, dan itu terjadi berkali2 sampe 7th lamanya :"")))) padahal pacar jga bukan wkwk",1
"InshaaAllah awal juli thal, doakan ya. Kamu, maya, sama dinda harus dateng pokoknya! Cuma kalian temen-temen SMPku yg tersisa, sama diana juga. Sedih tenan ya",1
"Kemarin ngelihat lamtur ngomongin tentang bank bni yang bermasalah. Awalnya dicuekin sih, tapi jadi perhatian banget setelah hari ini uang gaji keluar kata mbanking tapi waktu di cek malah yang keluar cuma 2.5 persen dari gaji yang harusnya keluar #BNI46",1
ini gimana ya biar tenang. jadi gelisah gini setelah baca.,0
Kainit pota,0
prnah ga lu mikir sesuatu trs langsung lupa trs jadi kpikiran tadi lu mikirin apaan bangsat ini gw ga inget2 jadi gelisah sendiri,0
"beberapa hari yg lalu gelisah, hari ini mens. baru sdh baca kalo gelisah itu salah satu gejala pms. jadi siapa yg kasi gelisahka ini, skripsi atau pms?",0
mengendalikan rasa cemas yang berlebihan,0
aku rasa hidup tanpa jiwa orang yang miskin atau kaya sama ganasnya terhadap harta bagai binatang di dalam rimba (nocturno) #falsong,1
"[USERNAME] Gw iri sama elu, yang bisa menunjukkan rasa sayang dengan tindakan. Apalah gw yang cuma bisa diam tapi nggak tahu mau ngapain untuk nunjukin rasa sayang gw ke mereke hehe :)",1
"Bagaimana burung yang ""jago"" itu dapat dengan mudah tertipu, dan kembali dari perjalanan panjang mereka hanya dengan mulut yang penuh dengan plastik?",1
"Day 3, aku semakin gelisah.. -FZR-",0
"betah di jogja? tp udah kaya kotamu sekarang bep, macet:( . location: pantai parangtritis #parangtritis #beach #yogyakarta @ Yogyakarta [URL]",1
"Aku pernah menjadi orang paling cemas sebelum aku menjadi orang paling ihklas, aku juga pernah menjadi orang paling khawatir sebelum semuanya berakhir",0
Di ig Post foto mulu dibilang alay Post tulisanku dibilang galau mulu Tapi di save dibikin whatsapp story kalo lagi marahan ama gebetan. Sak ro lalu otw mbalang anda anda. Kalem~,1
Apalagi buat aku yg suka analisis sikap perilaku orang dan mudah ilfeel bila tak sesuai penilaianku... Suka lupa kalo diriku ini juga gak lebih baik sikapnya dari orang yg aku ilfeel-in..,1
"apa yang perlu dikerjain hari ini udah, tapi masih aja ada rasa gelisah",0
"Ada saat kita akan kembali pulang lalu meninggalkan semuanya kemudian melupakan segalanya. Dan.. (?) Hawa-hawanya sepertinya sudah mulai terasa.. freet-freet-kamfreett, nada pesan berbunyi, ada sms masuk",1
"[USERNAME] belum lama ini, dia bilang kalo dia sedih ngeliat temen-temennya ngalamin masa sulit. Dan bahkan mereka pun ga mau punyagrup chatting karna khawatir kalo ada yg ga bales malah jadi nyakitin perasaan. Se soft itu lho mereka :')",1
"Kita tau, semua manusia pasti punya kelemahan, kekhilafan. Lantas apa yg membuat kita merasa jauh lbh suci hanya karena merasa jd korban, smtr kita lupa... bisa jd kita jauh lbh bangsat dari orang yg kita sebut biadab",1
"Hari demi hari chatting, demi chatting obrolan semakin pendek balas pun semakin lambat. Hingga ketika kamu menghilang tak ada kabar, kita akhirnya menjadi orang asing. [URL]",1
"Sebagai manusia aku bisa saja salah saat melihat manusia lain. Aku cuma sedang melihat diriku sendiri sebenernya. Jadi aku minta maaf ya shan, seperti yg biasa aku lakukan",1
Sumpah gw gelisah bgt gaboong demi knp sih,0
azannya kok msih lama,0
Kalo gelisah cari posisi terbaik sebelum tidur berasa kayak ada yg perhatikan ki 🙄,0
Aku tak paham dengan orang yang taksub betul dengan bangsa sendiri. Seolah olah bangsa dia bangsa terpaling terpilih.,0
Ya nggak salah sih itu akun RP kasih saran agar doa cepet terkabul. Cuma ya lebih kasian lagi sama yang udah nyoba sarannya tapi ternyata malah ga terkabul2 doanya..,1
Suka cemas sama masa depan,1
Gelisah bgt bgsd,0
"Sejujurnya gue suka rujak cingur tapi gue gasuka cingurnya. Jadi kalau pesan rujak cingur agak aneh ""Bu saya pesan rujak cingur cabe 7 tapi nggak pake cingur"" dan selalu diikuti dengan keheningan antara gue dan ibu rujak cingur...",1
"Gelisah banget perasaan dr td gabisa anteng, pikiran ga tenang tapi gatau juga mikir apaan🤪",0
"Menurut dia tindakan itu bukan pelecehan seksual? Bener kan kata gw, ilmunya pada ga dapet. Jadi ga ngerti deh apa apa aja yang termasuk pelecehan sexual [URL]",1
Ga bisa ntn vivo deh jem 4 lg otw plg 🙃,0
"Persoalan THR, gaji ke-13, dan tukil, sepertinya bukan hal yang sepele. Baik bagi yang tidak menerima, menerima tapi terlambat, dan dari mana itu didapat.",1
"Gtau harus senang apa sedih. Dn gatau perasaan ini smape kapan? Gue yg ngrasain nya aja bgung tiap hari coy.. bingung sm perasaan sndiri. Sllu ga tenang, gelisah. Tapi, pasrah aja.. ada Allah. Anak ku, bisa ya.. shaina bisa.",0
"rangorang sibuk mikirin nastar, sy masih mikirin gimana ini needle automatic microneedlingnya belum dateng, apparently im so behind at kultur lebaran. As if eating nastar is religous moment ",1
Baru ini bangun tidur ngerasa gelisah dan pegel² 🙄,0
"-/-1 Dari dulu hingga sekarang, sebagaimana biasanya berlangsung, setiap kali memasuki bulan Ramadan, kegiatan pariwisata di Indonesia terasa agak lesu. #VIWIHotDealsForMiddleEast",1
"Nah gue ktmu org yg negatif, dia bawaannya pesimis mulu. Kita pny ide bagus, blm aja dijalanin, dia udh matahin ddpn. Tp di socmed dia, seakan2 dy udh ngerjain prestasi sgla2nya",1
Ko gelisah bgt ya malem ini?,0
"qu juga sudi koh, aku disable instagram karna terlalu nyampah di explore :"" segala anak balita diajarin buat tiktok juga [URL]",1
Senin pagi tanpa semangat pagi 🙃,0
Lagi nunggu cy banana☹️,0
"RT [USERNAME] Dia suka mengopi, tapi tidak bersamamu. Dia suka jalan-jalan, tapi bukan jalan denganmu. Dia suka apa saja yang juga kau suka, tapi dia tidak menyukaimu..",1
"Sudah berapa kali ku katakan padamu, aku jangan paksa suruh melupakanmu. Aku sudah nyerah, aku sudah pasrah, aku takkan mampu untuk melupakan sayang~",1
Berhenti berusaha tuk jadi yg sempurna. Temukan dia yg tahu semua kelemahanmu tapi tetap ingin menjadi bagian hidupmu.,0
"Tiba-tiba gelisah, gak nyampe 5 menit langsung mual parah. Memang asam lambung penyakit paling cepat ngefek kalo ada pikiran 👏🏻",0
kapan ea masalah nya cepat klar,1
"Bunga mawar pun memiliki duri, jikalau memang kita menginginkannya mungkin akan terkena sedikit goresan pada kulit. Begitu juga hidup ini, kadang kita harus merasakan perih ataupun luka untuk menikmati kebahagian didalamnya JAR",1
"Gak jadi include kemang karna yg dp gak jelas php doang,tp besok fix include blokm masih ada 2slot kosong [USERNAME] [USERNAME] [USERNAME] [USERNAME]",1
"Ketika liat anak keputih korban kebakaran, lingkungan mereka ga mendukung. Adik2 nya bener2 kek yg berani sama org yg lebih tua, gaada sopan santunnya. Melihat kondisi sprt itu ada yg bilang anak jaman sekarang emg bandel2 gitu. No guys, kalo lingkungan mereka baik pst ga gitu",1
Gelisah mikirin idup,1
"[USERNAME] Sayang bgt gitu padahal vocal dia cocok buat energetic tpi yasudah lah Semoga aja my bby goeun selamat dan bisa nunjukin vocalnya dia di concept eval :"")",1
"Sedih mereka putus, mantanan paling asoy. Mereka ngebuktiin kalo cewe & cowo baik, saling sayang, type masing2 tapi bisa aja udahan hubungannya kalo udah ga cocok, ga harus ada yg salah. [URL]",1
